2026-02-05 18:47:12,784 - INFO - Loading CSV from output_with_qs_match.csv
2026-02-05 18:47:12,841 - INFO - Processing 19706 authors starting from row 0
2026-02-05 18:47:55,626 - INFO - Row 156/19706: Searching for Balliester Reis, T.
2026-02-05 18:47:55,852 - INFO - Row 157/19706: Searching for Urooj, S.
2026-02-05 18:47:56,090 - INFO - Row 158/19706: Searching for Luo, G.
2026-02-05 18:47:56,308 - INFO - Row 159/19706: Searching for Ullah, A.
2026-02-05 18:47:56,532 - INFO - Row 160/19706: Searching for Isaga, N.
2026-02-05 18:47:57,018 - INFO - Row 161/19706: Searching for Sinha, G.R.
2026-02-05 18:47:57,215 - ERROR - Error searching for title 'Thinking about finances, financial anxiety, and student loan repayment behaviors': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AThinking+about+finances%2C+financial+anxiety%2C+and+student+loan+repayment+behaviors&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 18:47:57,215 - INFO - Row 162/19706: Searching for Bauer, B.W.
2026-02-05 18:47:57,632 - ERROR - Error searching for title 'Thinking about finances, financial anxiety, and student loan repayment behaviors': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AThinking+about+finances%2C+financial+anxiety%2C+and+student+loan+repayment+behaviors&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 18:47:57,634 - INFO - Row 163/19706: Searching for Sun, S.
2026-02-05 18:47:57,845 - ERROR - Error searching for title 'Thinking about finances, financial anxiety, and student loan repayment behaviors': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AThinking+about+finances%2C+financial+anxiety%2C+and+student+loan+repayment+behaviors&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 18:47:57,846 - INFO - Row 164/19706: Searching for Bhatia, M.S.
2026-02-05 18:47:58,082 - INFO - Row 165/19706: Searching for Aziz, S.
2026-02-05 18:47:58,280 - ERROR - Error searching for title 'The nexus of financial socialization, financial literacy, financial capability and financial well-being: women’s perspective with structural equation modeling approach': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AThe+nexus+of+financial+socialization%2C+financial+literacy%2C+financial+capability+and+financial+well-being%3A+women%E2%80%99s+perspective+with+structural+equation+modeling+approach&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 18:47:58,281 - INFO - Row 166/19706: Searching for Khan, I.U.
2026-02-05 18:47:58,473 - ERROR - Error searching for title 'The nexus of financial socialization, financial literacy, financial capability and financial well-being: women’s perspective with structural equation modeling approach': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AThe+nexus+of+financial+socialization%2C+financial+literacy%2C+financial+capability+and+financial+well-being%3A+women%E2%80%99s+perspective+with+structural+equation+modeling+approach&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 18:47:58,474 - INFO - Row 167/19706: Searching for de Beckker, K.
2026-02-05 18:47:58,742 - INFO - Row 168/19706: Searching for Frijns, B.
2026-02-05 18:47:58,976 - INFO - Row 169/19706: Searching for Hubers, F.
2026-02-05 18:47:59,216 - INFO - Row 170/19706: Searching for Derkx, S.
2026-02-05 18:47:59,442 - INFO - Row 171/19706: Searching for Bharne, S.
2026-02-05 18:47:59,678 - INFO - Row 172/19706: Searching for Yadav, P.
2026-02-05 18:47:59,906 - INFO - Row 173/19706: Searching for Yadav, M.
2026-02-05 18:48:00,395 - INFO - Row 174/19706: Searching for Sharma, V.P.
2026-02-05 18:48:00,624 - INFO - Row 175/19706: Searching for Mitra, A.
2026-02-05 18:48:01,009 - INFO - Row 176/19706: Searching for Mohanty, S.
2026-02-05 18:48:01,247 - INFO - Row 177/19706: Searching for Ichim, S.-M.
2026-02-05 18:48:01,492 - INFO - Row 178/19706: Searching for Vid, A.
2026-02-05 18:48:01,746 - INFO - Row 179/19706: Searching for Nkouaga, F.
2026-02-05 18:48:01,992 - INFO - Row 180/19706: Searching for Verma, V.
2026-02-05 18:48:02,275 - INFO - Row 181/19706: Searching for Sinha, G.R.
2026-02-05 18:48:02,537 - INFO - Row 182/19706: Searching for Mehta, R.C.
2026-02-05 18:48:02,789 - INFO - Row 183/19706: Searching for Kaittila, A.
2026-02-05 18:48:03,007 - INFO - Row 184/19706: Searching for Viitasalo, K.
2026-02-05 18:48:03,242 - INFO - Row 185/19706: Searching for Jones, M.
2026-02-05 18:48:03,499 - INFO - Row 186/19706: Searching for Luu, T.
2026-02-05 18:48:03,729 - INFO - Row 187/19706: Searching for L’Esperance, M.
2026-02-05 18:48:03,977 - INFO - Row 188/19706: Searching for Niyibizi, P.
2026-02-05 18:48:04,222 - ERROR - Error searching for title 'Exploring the link between women’s financial inclusion and child nutrition in Rulindo district, Rwanda': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AExploring+the+link+between+women%E2%80%99s+financial+inclusion+and+child+nutrition+in+Rulindo+district%2C+Rwanda&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 18:48:04,224 - INFO - Row 189/19706: Searching for Bello, P.
2026-02-05 18:48:04,471 - INFO - Row 190/19706: Searching for Cristini, A.
2026-02-05 18:48:04,709 - INFO - Row 191/19706: Searching for Manzoni, E.
2026-02-05 18:48:05,313 - INFO - Row 192/19706: Searching for Fallah-Aliabadi, S.
2026-02-05 18:48:05,747 - INFO - Row 193/19706: Searching for Sadeghi, S.
2026-02-05 18:48:05,998 - INFO - Row 194/19706: Searching for Heydari, A.
2026-02-05 18:48:06,246 - INFO - Row 195/19706: Searching for Wu, K.
2026-02-05 18:48:06,496 - INFO - Row 196/19706: Searching for Best, S.
2026-02-05 18:48:06,767 - INFO - Row 197/19706: Searching for Lambert, W.M.
2026-02-05 18:48:07,155 - INFO - Row 198/19706: Searching for Afandi, W.
2026-02-05 18:48:07,464 - INFO - Row 199/19706: Searching for Al-amin, A.Q.
2026-02-05 18:48:07,696 - INFO - Row 200/19706: Searching for Sarkar, M.S.K.
2026-02-05 18:48:08,109 - INFO - Checkpoint: Saved progress at row 200
2026-02-05 18:48:08,109 - INFO - Row 201/19706: Searching for Rahman, M.T.
2026-02-05 18:48:08,362 - INFO - Row 202/19706: Searching for Yadav, U.S.
2026-02-05 18:48:08,589 - ERROR - Error searching for title 'Impact of entrepreneurial orientation, digital technology, social media, Artificial Intelligence and AI accounting tools on the quality of financial reporting among women artisans as entrepreneurs in the handicraft industry': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AImpact+of+entrepreneurial+orientation%2C+digital+technology%2C+social+media%2C+Artificial+Intelligence+and+AI+accounting+tools+on+the+quality+of+financial+reporting+among+women+artisans+as+entrepreneurs+in+the+handicraft+industry&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 18:48:08,590 - INFO - Row 203/19706: Searching for Yadav, A.K.
2026-02-05 18:48:08,786 - ERROR - Error searching for title 'Impact of entrepreneurial orientation, digital technology, social media, Artificial Intelligence and AI accounting tools on the quality of financial reporting among women artisans as entrepreneurs in the handicraft industry': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AImpact+of+entrepreneurial+orientation%2C+digital+technology%2C+social+media%2C+Artificial+Intelligence+and+AI+accounting+tools+on+the+quality+of+financial+reporting+among+women+artisans+as+entrepreneurs+in+the+handicraft+industry&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 18:48:08,787 - INFO - Row 204/19706: Searching for Rena, R.
2026-02-05 18:48:08,986 - ERROR - Error searching for title 'Impact of entrepreneurial orientation, digital technology, social media, Artificial Intelligence and AI accounting tools on the quality of financial reporting among women artisans as entrepreneurs in the handicraft industry': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AImpact+of+entrepreneurial+orientation%2C+digital+technology%2C+social+media%2C+Artificial+Intelligence+and+AI+accounting+tools+on+the+quality+of+financial+reporting+among+women+artisans+as+entrepreneurs+in+the+handicraft+industry&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 18:48:08,986 - INFO - Row 205/19706: Searching for Ghosal, I.
2026-02-05 18:48:09,180 - ERROR - Error searching for title 'Impact of entrepreneurial orientation, digital technology, social media, Artificial Intelligence and AI accounting tools on the quality of financial reporting among women artisans as entrepreneurs in the handicraft industry': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AImpact+of+entrepreneurial+orientation%2C+digital+technology%2C+social+media%2C+Artificial+Intelligence+and+AI+accounting+tools+on+the+quality+of+financial+reporting+among+women+artisans+as+entrepreneurs+in+the+handicraft+industry&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 18:48:09,181 - INFO - Row 206/19706: Searching for Gupta, S.
2026-02-05 18:48:09,393 - ERROR - Error searching for title 'Impact of entrepreneurial orientation, digital technology, social media, Artificial Intelligence and AI accounting tools on the quality of financial reporting among women artisans as entrepreneurs in the handicraft industry': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AImpact+of+entrepreneurial+orientation%2C+digital+technology%2C+social+media%2C+Artificial+Intelligence+and+AI+accounting+tools+on+the+quality+of+financial+reporting+among+women+artisans+as+entrepreneurs+in+the+handicraft+industry&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 18:48:09,394 - INFO - Row 207/19706: Searching for Vyas, S.
2026-02-05 18:48:09,632 - ERROR - Error searching for title 'Impact of entrepreneurial orientation, digital technology, social media, Artificial Intelligence and AI accounting tools on the quality of financial reporting among women artisans as entrepreneurs in the handicraft industry': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AImpact+of+entrepreneurial+orientation%2C+digital+technology%2C+social+media%2C+Artificial+Intelligence+and+AI+accounting+tools+on+the+quality+of+financial+reporting+among+women+artisans+as+entrepreneurs+in+the+handicraft+industry&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 18:48:09,633 - INFO - Row 208/19706: Searching for Kumar, A.
2026-02-05 18:48:09,847 - ERROR - Error searching for title 'Impact of entrepreneurial orientation, digital technology, social media, Artificial Intelligence and AI accounting tools on the quality of financial reporting among women artisans as entrepreneurs in the handicraft industry': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AImpact+of+entrepreneurial+orientation%2C+digital+technology%2C+social+media%2C+Artificial+Intelligence+and+AI+accounting+tools+on+the+quality+of+financial+reporting+among+women+artisans+as+entrepreneurs+in+the+handicraft+industry&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 18:48:09,848 - INFO - Row 209/19706: Searching for Arebo, M.J.
2026-02-05 18:48:10,080 - INFO - Row 210/19706: Searching for Singh, A.
2026-02-05 18:48:10,317 - INFO - Row 211/19706: Searching for Goel, U.
2026-02-05 18:48:10,560 - INFO - Row 212/19706: Searching for Miller, B.
2026-02-05 18:48:10,773 - ERROR - Error searching for title 'Development of a health-related social need screener for adults soon to be, and recently released, from incarceration': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3ADevelopment+of+a+health-related+social+need+screener+for+adults+soon+to+be%2C+and+recently+released%2C+from+incarceration&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 18:48:10,774 - INFO - Row 213/19706: Searching for Janota, A.D.
2026-02-05 18:48:10,988 - ERROR - Error searching for title 'Development of a health-related social need screener for adults soon to be, and recently released, from incarceration': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3ADevelopment+of+a+health-related+social+need+screener+for+adults+soon+to+be%2C+and+recently+released%2C+from+incarceration&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 18:48:10,989 - INFO - Row 214/19706: Searching for Wiltshire, J.
2026-02-05 18:48:11,204 - ERROR - Error searching for title 'Development of a health-related social need screener for adults soon to be, and recently released, from incarceration': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3ADevelopment+of+a+health-related+social+need+screener+for+adults+soon+to+be%2C+and+recently+released%2C+from+incarceration&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 18:48:11,206 - INFO - Row 215/19706: Searching for Garikapati, K.
2026-02-05 18:48:11,474 - INFO - Row 216/19706: Searching for Priyadarshini, S.
2026-02-05 18:48:11,722 - INFO - Row 217/19706: Searching for Dulla, N.
2026-02-05 18:48:12,070 - INFO - Row 218/19706: Searching for Panda, S.
2026-02-05 18:48:12,335 - INFO - Row 219/19706: Searching for Mishra, S.
2026-02-05 18:48:12,593 - INFO - Row 220/19706: Searching for Thapliyal, K.
2026-02-05 18:48:12,933 - INFO - Row 221/19706: Searching for Gudeta, Z.G.
2026-02-05 18:48:13,299 - INFO - Row 222/19706: Searching for Teshome, G.
2026-02-05 18:48:13,587 - INFO - Row 223/19706: Searching for Feng, W.
2026-02-05 18:48:13,821 - INFO - Row 224/19706: Searching for Spohn, D.
2026-02-05 18:48:14,047 - INFO - Row 225/19706: Searching for Qian, L.
2026-02-05 18:48:14,340 - INFO - Row 226/19706: Searching for Hassan, M.K.
2026-02-05 18:48:14,557 - INFO - Row 227/19706: Searching for Azizi, Z.
2026-02-05 18:48:14,798 - INFO - Row 228/19706: Searching for Falconier, M.K.
2026-02-05 18:48:15,022 - INFO - Row 229/19706: Searching for Fong, J.H.
2026-02-05 18:48:15,264 - INFO - Row 230/19706: Searching for İlbasmış, M.
2026-02-05 18:48:15,506 - INFO - Row 231/19706: Searching for Altin, H.
2026-02-05 18:48:15,722 - INFO - Row 232/19706: Searching for Lee, Y.-C.
2026-02-05 18:48:15,955 - INFO - Row 233/19706: Searching for Hamurcu, Ç.
2026-02-05 18:48:16,224 - INFO - Row 234/19706: Searching for Hazar, A.
2026-02-05 18:48:16,452 - INFO - Row 235/19706: Searching for Guo, B.
2026-02-05 18:48:16,679 - INFO - Row 236/19706: Searching for Guo, J.
2026-02-05 18:48:16,923 - INFO - Row 237/19706: Searching for Jeng, S.-L.
2026-02-05 18:48:17,153 - INFO - Row 238/19706: Searching for Sun, W.-C.
2026-02-05 18:48:17,375 - INFO - Row 239/19706: Searching for Shih, K.-H.
2026-02-05 18:48:17,602 - INFO - Row 240/19706: Searching for Hsieh, H.-J.
2026-02-05 18:48:17,832 - INFO - Row 241/19706: Searching for Ting, T.-F.
2026-02-05 18:48:18,061 - INFO - Row 242/19706: Searching for Li, X.
2026-02-05 18:48:18,609 - ERROR - Error searching for title 'Finance and ambition: parental financial socialization, money scripts, and future orientations among Hong Kong youths in low-SES households': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AFinance+and+ambition%3A+parental+financial+socialization%2C+money+scripts%2C+and+future+orientations+among+Hong+Kong+youths+in+low-SES+households&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 18:48:18,610 - INFO - Row 243/19706: Searching for Yang, H.
2026-02-05 18:48:18,830 - ERROR - Error searching for title 'Household financial environment, financial literacy and fraud risk': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AHousehold+financial+environment%2C+financial+literacy+and+fraud+risk&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 18:48:18,832 - INFO - Row 244/19706: Searching for Li, X.
2026-02-05 18:48:19,028 - ERROR - Error searching for title 'Household financial environment, financial literacy and fraud risk': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AHousehold+financial+environment%2C+financial+literacy+and+fraud+risk&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 18:48:19,029 - INFO - Row 245/19706: Searching for Shroff, S.J.
2026-02-05 18:48:19,243 - ERROR - Error searching for title 'Financial literacy antecedents: Testing the social cognitive, consumer socialization, and planned behavior theories with Indian investors': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AFinancial+literacy+antecedents%3A+Testing+the+social+cognitive%2C+consumer+socialization%2C+and+planned+behavior+theories+with+Indian+investors&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 18:48:19,244 - INFO - Row 246/19706: Searching for Paliwal, U.L.
2026-02-05 18:48:19,446 - ERROR - Error searching for title 'Financial literacy antecedents: Testing the social cognitive, consumer socialization, and planned behavior theories with Indian investors': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AFinancial+literacy+antecedents%3A+Testing+the+social+cognitive%2C+consumer+socialization%2C+and+planned+behavior+theories+with+Indian+investors&per_page=5&select=id%2Ctitle%2Cauthorships
